Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"Nel 2004 , queste avevano già superato i 100 miliardi ed oggi , in molti paesi , gareggiano addirittura con i flussi di aiuto allo sviluppo quanto ad entità","Nel 2003 ha superato i 100 milioni di euro e attuali soprattutto in molti paesi, con i quali, all'estero.",29.4202,0.4581,0.2439,15.5,"Nel 2004, ha superato i 100 milioni di euro nell'aria, con i più grandi bisogno di risorse.",24.269,0.3644,0.2051,10.4
"Tutti , tranne uno , fanno un passo avanti",Dobbiamo fare tutti un passo avanti.,61.3095,0.6148,0.2222,26.3,Dobbiamo fare tutti un passo avanti.,61.3095,0.6148,0.2222,26.3
"Questa , ovviamente , è un' opinione personale",ma questa è un'opinione personale.,64.8431,0.6205,0.4444,16.4,ma questa è un'opinione personale.,64.8431,0.6205,0.4444,16.4
E spiega anche il perché,E le spiego anche il perché.,73.1151,0.9654,0.6667,41.1,E le spiego anche il perché.,73.1151,0.9654,0.6667,41.1
Non se ne potrebbe fare a meno .,Non possiamo far - ne a meno,70.0,0.5357,0.6,26.3,Non possiamo far - ne a meno,70.0,0.5357,0.6,26.3
"La seduta , sospesa alle 9.30 , è ripresa alla 9.40",La seduta sospesa alle 12. 30 è ripresa alla 12. 40.,62.7536,0.6103,0.7778,22.0,La seduta sospesa alle 12. 30 è ripresa alle 12 40.,75.0405,0.7562,1.0,28.9
""" Non sarebbe la prima volta """,Non è mica la prima volta.,84.7222,0.8413,0.6667,64.3,Non è mica la prima volta.,84.7222,0.8413,0.6667,64.3
E questa è un' ottima cosa,Ed è una grande cosa.,80.0,0.8067,0.3333,38.0,Ed è una grande cosa.,80.0,0.8067,0.3333,38.0
Però c' è un problema .,Ci sono però alcuni problemi,29.5833,0.0,0.0,5.3,Ma c'è un grosso problema,37.6389,0.7934,0.2857,12.7
"Dopo l' articolo 6 inserire il seguente : "" Art",Dopo l'articolo 6 è inserito il seguente : Art,62.7839,0.5337,0.7143,34.8,Dopo l'articolo 75 è inserito il seguente : Art,63.6884,0.5337,0.7143,34.8
"Sposato , ha due figli",È sposata e ha due figli.,72.3214,0.6914,0.5,41.1,È sposata e ha due figli.,72.3214,0.6914,0.5,41.1
Ed è comunque un successo .,Ed è stato un successo,71.5873,0.75,0.3333,23.6,Ed è stato un successo,71.5873,0.75,0.3333,23.6
"Questa , però , non è una novità",Non è però una novità assoluta.,40.5556,0.6371,0.25,15.6,Non è però una novità assoluta.,40.5556,0.6371,0.25,15.6
Ed il risultato è questo,E il risultato è straordinario.,69.0476,0.5435,0.2857,27.5,E il risultato è straordinario.,69.0476,0.5435,0.2857,27.5
Ma il principale obiettivo è stato raggiunto,Tutti gli obiettivi sono stati raggiunti.,19.881,0.082,0.0,6.6,Tutti gli obiettivi sono stati raggiunti.,19.881,0.082,0.0,6.6
"La Commissione prosegue l' esame , rinviato alla seduta del 19 maggio 1998 .",La Commissione prosegue l'esame rinviato nella seduta del 12 maggio 2004,52.2421,0.6085,0.7273,32.0,La Commissione prosegue l'esame rinviato nella seduta del 12 maggio 2004,52.2421,0.6085,0.7273,32.0
Globalmente il giudizio è più che sufficiente,Il giudizio è complessivamente sufficiente.,73.6111,0.8067,0.3333,38.0,Il giudizio è complessivamente sufficiente.,73.6111,0.8067,0.3333,38.0
Che cosa si può ancora fare,Che cosa si può ancora fare?,41.6667,0.5943,0.25,14.5,Che cosa si può ancora fare?,41.6667,0.5943,0.25,14.5
Ma questo è il primo passo .,è solo il primo passo,100.0,0.996,1.0,100.0,è solo il primo passo,100.0,0.996,1.0,100.0
Agli eventuali oneri per gli esercizi successivi si provvede con la legge di bilancio .,All'articolo 10 si provvede con la legge di bilancio,23.4437,0.354,0.1905,12.9,"All'articolo 6, si procede con la legge di bilancio",27.7934,0.3512,0.1905,13.1
"« Ecco , questo è il vero problema .",il mio problema è questo,52.5,0.2206,0.0,10.4,Questo è il mio problema,49.0278,0.3758,0.0,19.4
« Ma è proprio questo il punto,Il punto vero è proprio questo.,59.9074,0.7311,0.2857,15.6,Il punto vero è proprio questo.,59.9074,0.7311,0.2857,15.6
« Non parlo con i giornalisti .,Ma non vuole parlare con i giornalisti,75.6944,0.6914,0.5455,43.5,Ma non vuole parlare con i giornalisti,75.6944,0.6914,0.5455,43.5
Il giudizio complessivo è ; molto buono .,Tuttavia il giudizio complessivo è buono,44.9074,0.526,0.25,10.7,Tuttavia il giudizio complessivo è buono,44.9074,0.526,0.25,10.7
Chi mi dà una mano ?,Chi vuol dare una mano,100.0,0.996,1.0,100.0,Chi vuol dare una mano,100.0,0.996,1.0,100.0
"La Commissione prosegue l' esame congiunto , rinviato nella seduta del 14 luglio 2004",La Commissione prosegue l'esame rinviato nella seduta del 23 luglio 1998.,52.1032,0.6235,0.7273,30.0,La Commissione prosegue l'esame rinviato nella seduta del 28 luglio 1998.,52.1032,0.6235,0.7273,30.0
All' udienza del 12 novembre 2002 la causa stata trattenuta in decisione,All'udienza del 16 novembre 2001 la causa è stata trattenuta per la decisione.,51.6513,0.4509,0.3333,22.7,All'udienza del 16 novembre 2001 la causa è stata trattenuta per la decisione.,51.6513,0.4509,0.3333,22.7
Si riporta di seguito un esempio .,Di seguito vengono riportati alcuni esempi,70.1786,0.625,0.4,18.0,Di seguito vengono riportati alcuni esempi,70.1786,0.625,0.4,18.0
Questa è solo la mia opinione ovviamente,Ovviamente è la mia opinione.,55.8532,0.625,0.3333,32.5,Ovviamente è la mia opinione.,55.8532,0.625,0.3333,32.5
« Che ha fatto un ottimo lavoro,Ho fatto davvero un buon lavoro.,33.0423,0.4509,0.0,15.6,Ho fatto davvero un buon lavoro.,33.0423,0.4509,0.0,15.6
Non andrò da nessuna parte Troppo tardi .,Non andarono da nessuna parte,66.6667,0.75,0.5,42.7,Non andarono da nessuna parte,66.6667,0.75,0.5,42.7
Non si poteva andare avanti così,Non puoi andare avanti così.,75.6944,0.6205,0.4,36.4,Non puoi andare avanti così.,75.6944,0.6205,0.4,36.4
Il problema poi è un altro,il mio problema è un altro.,57.7315,0.6371,0.2222,26.3,Il mio problema è un altro.,57.7315,0.6371,0.2222,27.8
"C' era una "" cosa "" .",""" è una cosa assurda",75.6944,0.75,0.5,42.7,""" È stata una cosa stranissima",69.7685,0.6189,0.4,18.0
L' emendamento 3.4 è stato ritirato .,Posto ai voti l'emendamento 24. 4 è respinto,46.3889,0.0617,0.1538,4.8,Posto ai voti l'emendamento 24. 4 è respinto,46.3889,0.0617,0.1538,4.8
L' assunto della resistente non può essere condiviso .,Tale assunto non può essere condiviso,66.9841,0.8535,0.7273,51.2,Tale assunto non può essere condiviso,66.9841,0.8535,0.7273,51.2
"Il risultato , desolante e punitivo , è sotto gli occhi di tutti .",I risultati sono sotto gli occhi di tutti,83.3333,0.8919,0.8,67.5,I risultati sono sotto gli occhi di tutti!,81.25,0.8819,0.8,66.1
È questa la nostra forza » .,Questa è la nostra forza,86.6667,0.8441,0.8571,81.9,Questa è la nostra forza,86.6667,0.8441,0.8571,81.9
"Sono abrogate le disposizioni legislative e regolamentari , regionali , incompatibili con quelle della presente legge",Ogni disposizione incompatibile con la presente legge è abrogata.,43.1164,0.484,0.4,27.8,Ogni disposizione incompatibile con la presente legge è abrogata.,43.1164,0.484,0.4,27.8
Dov' è dunque il sole ?,Dov'è dunque il sole,36.1111,0.625,0.0,12.4,Dov'è dunque il sole,36.1111,0.625,0.0,12.4
"Dopo l' articolo 2044 del codice civile è inserito il seguente : "" Art",Dopo l'articolo 1130 del codice civile è inserito il seguente : « Art,77.6607,0.8089,1.0,78.0,Dopo l'articolo 1130 del codice civile è inserito il seguente : « Art,77.6607,0.8089,1.0,78.0
"Ovviamente , questo è solo il primo passo .",Siamo solo ai primi passi,34.2262,0.1,0.0,5.3,Siamo solo ai primi passi,34.2262,0.1,0.0,5.3
"Infine , rinvia il seguito all' esame ad altra seduta",Rinvia ad altra seduta il seguito dell'esame.,80.9036,0.706,1.0,62.4,Rinvia ad altra seduta il seguito dell'esame.,80.9036,0.706,1.0,62.4
Il giudizio complessivo è : sufficiente .,Il giudizio complessivo è appena sufficiente,53.2407,0.7433,0.5,24.3,Il giudizio complessivo è appena sufficiente,53.2407,0.7433,0.5,24.3
"All' udienza del 29 ottobre 2002 , il ricorso è stato trattenuto in decisione","Alla pubblica udienza del 17 ottobre 2000, il ricorso veniva trattenuto per la decisione.",62.8039,0.756,0.48,34.5,"Alla pubblica udienza del 17 ottobre 2000, il ricorso veniva trattenuto per la decisione.",62.8039,0.756,0.48,34.5
Ma è solo la punta dell' iceberg .,Ma è la punta di un iceberg,94.1799,0.9813,0.8889,61.5,Ma è la punta di un iceberg,94.1799,0.9813,0.8889,61.5
articolo 1129 è sostituito dal seguente : « Art. 1129 .,L'articolo 30 è sostituito dal seguente : « Art. 30.,62.0614,0.6486,0.5714,58.1,L'articolo 41 è sostituito dal seguente : « Art. 41.,62.0614,0.6486,0.5714,58.1
Questo è un grosso limite,Ma è un mio limite.,90.2778,0.83,0.6667,76.0,Ma è un mio limite.,90.2778,0.83,0.6667,76.0
E questo non è certo un male !,E non sempre è un male.,80.3902,0.9654,0.5714,48.9,E non sempre è un male.,80.3902,0.9654,0.5714,48.9
E non sarebbe la prima volta,Non sarà la prima volta.,75.6944,0.6205,0.4444,36.4,Non è mica la prima volta.,78.836,0.7454,0.4444,37.7
Il giudizio è complessivamente positivo .,Il giudizio complessivo è sufficiente,86.1111,0.7938,0.6667,66.9,Il giudizio complessivo è sufficiente,86.1111,0.7938,0.6667,66.9
"I risultati , davvero « infelici » , sono sotto gli occhi di tutti",E i risultati sono sotto gli occhi di tutti.,88.8889,0.8994,0.875,88.0,E i risultati sono sotto gli occhi di tutti.,88.8889,0.8994,0.875,88.0
Non sarà comunque una cosa indolore .,Non è una cosa essenziale,66.6667,0.5111,0.2857,23.6,Non è una cosa essenziale,66.6667,0.5111,0.2857,23.6
"Ma c' è un altro problema , ancor più grave",Ci sarà un altro problema.,61.7659,0.4562,0.4444,36.4,Ma il problema più grave è un altro.,45.2991,0.4738,0.1818,12.5
Il resto è storia ben più recente,Il resto è storia recentissima.,58.0556,0.7433,0.3333,34.3,Il resto è storia recentissima.,58.0556,0.7433,0.3333,34.3
Per ulteriori informazioni telefonare allo 028693659,Per informazioni telefonare allo 045974155.,79.1667,0.8067,0.75,53.7,Per informazioni telefonare allo 045974155.,79.1667,0.8067,0.75,53.7
Ed i nostri problemi sarebbero altri,Il problema nostro però è un altro.,82.123,0.7361,0.4,36.6,Il problema nostro però è un altro.,82.123,0.7361,0.4,36.6
Questa è una legge della natura,è una legge della natura.,68.5185,0.8067,0.6667,53.7,è una legge della natura.,68.5185,0.8067,0.6667,53.7
Ma questo non è il solo problema .,Ma non è solo un problema mio,35.3535,0.7311,0.2222,27.8,Ma non è solo un problema mio,35.3535,0.7311,0.2222,27.8
Dove starebbero i problemi,Dove sta il problema quindi,77.0833,0.75,0.5,30.2,Dove sta il problema quindi,77.0833,0.75,0.5,30.2
Ma questo è vero solo in parte .,è vero solo in parte,100.0,0.996,1.0,66.9,è vero solo in parte,100.0,0.996,1.0,66.9
Compensa tra le parti per intero le spese di lite .,Compensa tra le parti le spese di lite,70.2742,0.7891,0.7143,51.7,Compensa tra le parti le spese di lite,70.2742,0.7891,0.7143,51.7
articolo 6 aggiungere il seguente : « Art,Dopo l'articolo 24 è aggiunto il seguente : Art,85.7087,0.735,1.0,67.2,Dopo l'articolo 24 è aggiunto il seguente : Art,85.7087,0.735,1.0,67.2
"Non sempre è così , naturalmente",Non era stato sempre così.,74.8611,0.625,0.25,32.5,Non era stato sempre così.,74.8611,0.625,0.25,32.5
Si passa all' esame di un emendamento aggiuntivo all' articolo 2,Passa quindi all'esame dell'articolo 2 e dei relativi emendamenti.,42.3673,0.2485,0.5263,9.0,Passa all'esame dell'articolo 4 e dei relativi emendamenti.,39.0191,0.119,0.4444,5.0
Complessivamente il giudizio è molto buono .,Il giudizio complessivo è buono,52.2222,0.6313,0.3333,25.4,Il giudizio complessivo è buono,52.2222,0.6313,0.3333,25.4
La notizia è stata confermata da fonti giudiziarie .,La stessa notizia è confermata anche da altre fonti,100.0,0.9993,1.0,100.0,La stessa notizia è confermata anche da altre fonti,100.0,0.9993,1.0,100.0
Ma la questione più grave è un' altra .,La questione è più profonda,81.9444,0.7938,0.6667,66.9,Ma la questione è semplice,58.4722,0.5889,0.3333,21.4
"Il problema , semmai , è un altro",Un altro problema è questo.,67.963,0.5718,0.25,13.8,Il problema semmai è un altro.,61.0943,0.647,0.2222,25.2
"Posto ai voti , è approvato l' articolo 1",Posto ai voti è approvato l'articolo 1.,50.6894,0.6009,0.8333,47.8,Posto ai voti è approvato l'articolo 21.,51.7791,0.6009,0.8333,47.8
"Questo è un errore fondamentale "" .","è stato un errore """,40.1389,0.3,0.0,14.1,Questo è un grande errore,66.6667,0.75,0.3333,42.7
È indubbiamente vero anche il contrario,È vero invece il contrario.,77.0833,0.8067,0.3333,32.5,è vero tutto il contrario.,77.0833,0.8067,0.3333,38.0
"Rinvia , quindi , a domani il seguito dell' esame",Rinvia infine il seguito dell'esame.,25.974,0.3288,0.5,11.7,Rinvia infine il seguito dell'esame.,25.974,0.3288,0.5,11.7
È un fattore in più,Questo è un altro fattore.,53.5317,0.3333,0.0,10.7,Questo è un altro fattore.,53.5317,0.3333,0.0,10.7
"La situazione , purtroppo , è sotto gli occhi di tutti .",La situazione è sotto gli occhi di tutti,100.0,0.999,1.0,100.0,In effett i la situazione è sotto gli occhi di tutti,79.5238,0.9629,0.8,57.1
Ma questa è davvero un' altra storia,Ma questa è un altra storia!,44.4444,0.082,0.0,6.6,Ma questa è un altra storia!,44.4444,0.082,0.0,6.6
Come si affronta il problema ?,Come si poteva affrontare questo problema,54.3651,0.7353,0.4444,23.0,Come si poteva affrontare questo problema,54.3651,0.7353,0.4444,23.0
· La partecipazione al concorso implica la completa accettazione del presente regolamento,La partecipazione al concorso implica la piena accettazione del presente regolamento.,64.9781,0.7752,0.5556,40.6,La partecipazione al concorso implica la piena accettazione del presente regolamento.,64.9781,0.7752,0.5556,40.6
"Sembrerà strano , ma è così","Può sembrar strano, ma è comprensibile.",33.1944,0.5091,0.2857,13.1,"Può sembrar strano, ma è comprensibile.",33.1944,0.5091,0.2857,13.1
26 [ Appartiene ] ad Allah tutto quello che è nei cieli e sulla terra .,132 Appartiene ad Allah tutto quello che è nei cieli e sulla terra,79.1667,0.9228,0.9091,91.2,132 Appartiene ad Allah tutto quello che è nei cieli e sulla terra,79.1667,0.9228,0.9091,91.2
E già così è comunque una perdita di tempo .,Ma è una perdita di tempo,66.6667,0.8067,0.75,50.8,Ma è una perdita di tempo,66.6667,0.8067,0.75,50.8
Accettate ovunque le principali carte di credito,Vengono accettate le principali carte di credito.,70.8333,0.8406,0.6667,38.3,Vengono accettate le principali carte di credito.,70.8333,0.8406,0.6667,38.3
Concettualmente la questione non è tanto chiara .,La questione non è chiara,100.0,0.996,1.0,100.0,La questione non è chiara,100.0,0.996,1.0,100.0
Ma questo non è successo .,Ma poi non è successo,66.6667,0.75,0.3333,42.7,Ma poi non è successo,66.6667,0.75,0.3333,42.7
- Questa è una domanda del * * * .,Questa è una splendida domanda,50.119,0.75,0.3333,42.7,Questa è una domanda complessa,66.6667,0.7938,0.6667,66.9
Vabbè questa poi è una mia opinione ...,questa è una mia personalissima opinione...,93.7169,0.7577,0.8889,80.1,questa è una mia personalissima opinione...,93.7169,0.7577,0.8889,80.1
E mi venne un' idea .,E mi venne questa idea,100.0,0.996,1.0,100.0,E mi venne questa idea,100.0,0.996,1.0,100.0
Per lo svolgimento della prova sono state assegnate n,Per lo svolgimento della prova vengono assegnate n,79.4516,0.6533,0.875,57.8,Per lo svolgimento della prova vengono assegnate n,79.4516,0.6533,0.875,57.8
C' è però anche una buona notizia,è sicuramente una buona notizia.,83.3333,0.9375,1.0,53.7,è sicuramente una buona notizia.,83.3333,0.9375,1.0,53.7
"Allora , qual è la soluzione ?",Quale è allora la soluzione,57.3611,0.5515,0.25,15.8,Quale è allora la soluzione,57.3611,0.5515,0.25,15.8
Comunque la storia è questa,E questa è la loro storia.,95.4594,0.9813,0.8571,61.5,Questa è la mia vera storia.,76.3973,0.7934,0.2857,30.7
Ora che ha trovato un suo equilibrio .,Ho trovata un suo equilibrio,46.9841,0.3,0.0,12.7,Ho trovata un suo equilibrio,46.9841,0.3,0.0,12.7
Oggi i nodi vengono al pettine » .,E alcuni nodi vengono al pettine,47.6852,0.625,0.4,32.5,E alcuni nodi vengono al pettine,47.6852,0.625,0.4,32.5
Il fatto è banalmente questo .,Ma i fatti sono questi,42.7778,0.0,0.0,5.3,Ma i fatti sono questi,42.7778,0.0,0.0,5.3
- perché il punto è un' altro,Ma il punto principale è un altro.,72.73,0.7556,0.3636,37.7,Ma il punto principale è un altro.,72.73,0.7556,0.3636,37.7
Lo si faceva e basta,Lo abbiamo fatto e nostro dovere.,47.7778,0.1639,0.0,7.8,Lo abbiamo fatto e nostro dovere.,47.7778,0.1639,0.0,7.8
L' audizione informale è stata svolta dalle 13.10 alle 13.40,L'audizione si è svolta dalle 13. 10 alle 13. 40.,36.1806,0.5022,1.0,21.4,L'audizione si è svolta dalle 13. 10 alle 13. 40.,36.1806,0.5022,1.0,21.4
Qualcuno potrebbe dar- me un consiglio,Qualcuno può dar - me dei consigli?,54.8148,0.4445,0.6,7.3,Qualcuno può dar - me dei consigli?,54.8148,0.4445,0.6,7.3
« Questo è un altro problema aperto,Il problema fu un altro.,36.5873,0.4046,0.25,16.3,Questo è un problema filosofico antico.,32.5,0.3995,0.0,15.6
Si sa come andrà a finire .,Vuoi sapere come andò a finire?,81.0714,0.8164,0.6667,61.5,E sapete come andò a finire?,81.0714,0.8164,0.6667,61.5
La percentuale dei disoccupati è molto al di sopra della media provinciale,La percentuale dei disoccupati è sotto la media provinciale.,79.1667,0.8951,0.7143,65.8,La percentuale dei disoccupati è sotto la media provinciale.,79.1667,0.8951,0.7143,65.8
Questo è un dato di fatto molto importante .,Questo è un altro dato di fatto,42.298,0.9308,0.5,30.7,E questo è un altro dato di fatto,42.298,0.9132,0.4444,25.8
Direi proprio che non tutto il male viene per nuocere,Le male non sempre vengono per nuocere.,29.0675,0.3845,0.1333,14.2,Le male non sempre vengono per nuocere.,29.0675,0.3845,0.1333,14.2
Dall' attuazione del presente articolo non devono derivare nuovi o maggiori oneri a carico della finanza pubblica,Dall'attuazione del presente articolo non devono derivare nuovi maggiori oneri a carico della finanza pubblica,27.7985,0.7087,0.7333,54.5,Dall'attuazione del presente articolo non devono derivare nuovi maggiori oneri a carico della finanza pubblica,27.7985,0.7087,0.7333,54.5
Ma non si può far finta di nulla,Non possiamo far finta di niente.,84.7222,0.8413,0.6,64.3,Non possiamo far finta di niente.,84.7222,0.8413,0.6,64.3
